file_name,a0_spectral_entropy,a0_spectral_centroid,a0_spectral_flatness,a0_spectral_bandwidth,a0_std_dev_time_diff,a0_mean_time_diff,a0_median_time_diff,a0_peaks_per_second,a0_percent_time_above_threshold,a0_num_boilings,a0_unused_peak_proportion,a0_skewness,a0_kurtosis,a0_crest_factor,a0_burstiness,a0_spectral_flux,a0_low_band_power,a0_mid_band_power,a0_high_band_power,a0_high_to_low_ratio,a0_mean_spectral_entropy_time,a0_var_spectral_centroid_time,a0_wavelet_energy_low_scale,a0_wavelet_energy_mid_scale,a0_wavelet_energy_high_scale,a0_regime_dominance,a0_rms_change_points,a0_skew_peak_magnitude,a0_kurtosis_peak_magnitude,a0_iqr_peak_magnitude,a1_spectral_entropy,a1_spectral_centroid,a1_spectral_flatness,a1_spectral_bandwidth,a1_std_dev_time_diff,a1_mean_time_diff,a1_median_time_diff,a1_peaks_per_second,a1_percent_time_above_threshold,a1_num_boilings,a1_unused_peak_proportion,a1_skewness,a1_kurtosis,a1_crest_factor,a1_burstiness,a1_low_band_power,a1_mid_band_power,a1_high_band_power,a1_high_to_low_ratio,a1_mean_spectral_entropy_time,a1_var_spectral_centroid_time,a1_spectral_flux,a1_wavelet_energy_low_scale,a1_wavelet_energy_mid_scale,a1_wavelet_energy_high_scale,a1_regime_dominance,a1_rms_change_points,a1_skew_peak_magnitude,a1_kurtosis_peak_magnitude,a1_iqr_peak_magnitude,num_peak_mag_high_diff,peak_mag_correlation
"MATLAB 1-04 PM Tue, Sep 10, 2024 Run9 .csv",5.99774079384499,2741.4131040181096,0.3585779251120977,1278.543154718842,1.4454026948099954,0.9450025360367276,0.6203600365388048,-2.1039853268680115,0.0015,-0.8483624560099526,1.0,-1.9306524558114104,293.25888324289156,44.41930712978111,1.0406388012231704,1.0873075054524595e-12,0.0074390961977515895,0.0004621734225502291,0.991447141964401,-1251.0802884123484,3.5876428832037197,763757.0173391572,3.1812739218721098,0.0662314316151265,0.10002059762225332,0.0,0.8173300919821873,-0.027063843586927625,-1.3387714060151163,0.07112575173377991,5.892992896932553,2380.5959804653617,-0.011951695351218816,1139.2081785762418,1.4462343794004193,0.9491236196472116,0.62971779765325,-1.6864977701856485,0.001495,-0.7981318834046901,1.0,1.794388359533354,281.58657266203494,52.39068338596273,1.0411626246776489,0.010306973455353379,8.5345854592545e-05,0.9893104293291249,95.98457137922318,3.2378411243204166,584681.4360719152,1.8117269640066754e-12,4.103149209539619,0.0255506211743329,0.058915148188516536,0.0,1.0592059456182075,0.7839958763601601,0.2739894475228595,0.07992113411426545,1,0.8439407537831554
"MATLAB 1-05 PM Mon, Mar 11, 2024 Run5 .csv",4.835682762886271,1189.2693048168414,0.1563461013785876,707.0828910986536,0.10696655395734551,-0.29128409246296566,-0.24057897996785632,3.6749175765980637,0.00264,2.151040019910706,0.2653061224489796,-0.020758502203260164,0.09257278594972052,5.328227593989039,0.6958924039614416,5.476479268923988e-14,0.006675985289867571,0.03706562241186743,0.9562433057996607,-1248.362263878074,4.388930085132691,22413.547234380727,11.502073436312035,1.5080900623510907,0.16097913288186547,0.15463917525773196,-0.1848596122755184,1.0737353517966859,0.9933262734471593,0.0031163096427916787,5.112286729547943,1336.4323784745795,-0.10994890171619504,894.1639995314172,0.0,-0.441060780046037,-0.3532475349838723,-2.441966286407852,0.0,-0.7988708248977158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9432040343527313,0.0,0.0,0.0,0,0.0
"MATLAB 1-05 PM Thu, Aug 22, 2024 Run3 .csv",5.853611594465465,2703.8846625365486,0.3151131862537649,1313.2269038099798,0.5264018897845787,0.2268252783879916,0.2162320023591917,-1.4629155578200743,0.00137,-0.8495575041686351,1.0,1.4484806498103677,123.83478677555135,40.07067486095676,0.7823331549813695,3.768301170200435e-14,0.0015781481682651222,0.0009047517893121668,0.9954237534763491,-768.0872805032003,4.854742693921681,627764.5464382399,0.5123285002966599,0.009374022512175988,0.01114065971262217,0.0,0.8129506834667759,1.4196615174047278,1.7005167067407765,0.0343849429488182,5.389015821268444,1790.6504659977836,0.024208125415150716,1276.7235555146208,0.6883669298142934,0.4325019611109097,0.4206871308268461,-1.3474200508617202,0.00139,0.20039023360925856,0.7272727272727273,0.06453525840624263,75.0789908276495,34.56571523839658,0.786983880487055,0.003156542951364554,0.000740680426158267,0.9958791879765868,315.49679612186947,4.243514822773737,551438.2421212497,3.0642793848747954e-14,0.8204022367303548,0.005051361607292861,0.004094787370643979,1.0,2.05438598567633,1.4309912803317324,1.9159377442193009,0.017169581055641203,1,0.23129528097933555
"MATLAB 1-07 PM Fri, Jun 14, 2024 Run1 .csv",6.293300161279161,3570.627824108374,0.49225863385335783,1350.8318198719219,0.6139868807183617,0.031949228941770436,-0.18955701454889706,-0.867379798052307,0.00021,-0.8501550282479763,1.0,0.008041919761982652,0.02496645238573425,4.442871960997719,1.2817393554876708,7.742864362303984e-15,0.012306918081303336,0.0066457260361842425,0.9741443933879032,-1326.9304178299406,5.69848606968985,25877.51747761851,1.0455354286538752,0.6549830500418095,0.5622436140954454,0.0,-0.18923902079092958,0.6443834324282782,-0.5784276818748371,0.0018206316232680774,5.883305123394594,3687.9001603924967,-0.04238902824437557,883.5986678386022,0.041134520068404054,-0.3580742706190708,-0.28477820205558757,9.34722219414217,0.00492,2.199651292116233,0.0,0.011405867463087131,0.017818060758093335,4.507369371922605,0.48256716522915094,0.005052679406185201,0.0023811621041513378,0.9915824282257345,196.24883126602018,5.30707955007694,9817.763845866904,1.0389724939467783e-12,4.179404015868068,2.372230243155955,2.1871539264781665,0.044571428571428574,0.05197600570539118,1.0453078309506203,1.5798163849430074,0.006638542711734752,0,-0.21329534315844073
"MATLAB 1-07 PM Fri, May 31, 2024 Run3 .csv",5.485897646398795,897.3989643991853,0.29056812177174907,958.97179104149,0.06196788189345402,-0.30940382898509866,-0.23774603177441572,4.328201966247303,0.00463,2.149247447672683,0.0,-0.5541475211670756,13.471339945849188,18.988148209477405,0.4467310018915712,1.3821598957626229e-13,0.3946957568413072,0.09500197243439279,0.5102578292906245,-1412.034883360303,4.537721861030125,176567.70614274553,3.1594042827968543,7.578514639708122,6.446920460306357,0.0821256038647343,0.8085712749513647,1.6625248907736059,3.44267355991345,0.02284736871719358,6.145383250281501,1433.3210791735517,0.3245332661196912,1373.6804230506264,0.2691142525994269,-0.1737481100491015,-0.19944353563719797,1.241676420624617,0.00065,-0.8010876493767929,1.0,-2.2540386066253246,579.7635534790518,76.56138836174257,0.9941624527608599,0.3082644015711792,0.04551723830364901,0.64602465190443,2.0956836034642197,4.6018968798267,369457.22294516006,1.9606827708229125e-12,6.319069389209892,9.9110478200874,11.495649716312064,0.0,0.04956602573445246,4.915948636869114,24.76467234544862,0.0202913522720337,1,0.2248212723435166
"MATLAB 1-08 PM Mon, Mar 11, 2024 Run6 .csv",4.83628964457591,1198.9761378089909,0.1679754794990038,723.8563762192028,0.0816528843446618,-0.28645087529063085,-0.21413504906240877,3.1236997239190574,0.0019333333333333333,2.148649923593341,0.15555555555555556,-0.013567368098322801,0.1524377342632497,5.136240661345706,0.5018373532987755,5.0302329530146235e-14,0.005596606285284788,0.04269680901250357,0.9516815840918829,-1250.5245216183098,4.39682925416212,23776.047092056062,11.1165730764574,1.6164797135289746,0.15775698712882022,0.12878787878787878,-1.193618429306341,1.8715552604443668,4.367429925586172,0.0021436676383018473,5.123959378670019,1348.483902611964,-0.10040041444700903,907.6803029786847,0.0,-0.44556981232325027,-0.35890886900158275,-2.4638253485581303,0.0,-0.8018265908698186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9528439542364863,0.0,0.0,0.0,0,0.0
"MATLAB 1-10 PM Thu, Aug 22, 2024 Run4 .csv",5.973586549939025,2742.147128190927,0.33372388126322033,1223.7486769377574,0.29860969360533535,0.12448866752507237,0.13527593336258342,-1.080792520719371,0.00401,0.14805239951400018,0.7777777777777778,2.9385722745969116,274.7474230707114,37.439650495286,0.5196029351754686,5.345500539017776e-13,0.0007810232080549374,0.0009223105612778819,0.9968047967454675,-151.53311908652768,4.638948261871,693758.3934468942,1.8854446574795887,0.0388980700313785,0.04513681272454654,1.0,0.8041918664359533,0.5224374672711698,-1.1850838402358195,0.09009925842285157,5.77785187488046,1974.0807911825823,0.031641168894055494,1216.7037349452585,0.31366120094919137,0.20455626236435814,0.2683757969397106,-0.8692741125194066,0.00348,0.19743446763715577,0.75,-0.7479648261087817,159.63975037288768,31.818928174909733,0.4816270185081252,0.0007356908917246021,0.0006499030559437205,0.9984483784691159,1357.1574552575462,4.025411507198032,469511.73151561164,3.6155211352927387e-13,2.858073495450914,0.01711520596924068,0.011119710202216762,1.0,1.044746065792575,0.3794395095472116,-1.2117101820138239,0.06372033983469011,2,0.03202405188122128
"MATLAB 1-11 PM Thu, Oct 31, 2024 Run0 .csv",5.117713706607439,2285.2461579381156,0.6994351970008276,1928.6225968880506,0.0,-0.45124039420590456,-0.37021308345940296,-2.885280763316043,0.0,-0.852545124565341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1435.0567971611304,0.0,0.0,0.0,0.0,0.0,0.0,-1.1979978378217524,0.0,0.0,0.0,4.202090406535041,1450.7149429730744,0.19472459469411701,1806.1342072196326,0.0,-0.44782432846185694,-0.361739536010438,-2.4747548796332692,0.0,-0.8033044738558699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9576639141783638,0.0,0.0,0.0,0,0.0
"MATLAB 1-12 PM Thu, Nov 7, 2024 Run9 .csv",5.632734954703723,2219.356500154379,0.24226425922024833,1361.1591295752792,0.001526229011616064,-0.2344562213444213,-0.15400210091862565,1.6104740110985358,0.0004,0.14685735135531786,0.0,0.7014451415491838,49.50016549623467,15.546696880720159,0.00700667514274473,1.9569957070510973e-11,0.0001473785950866062,0.00016038121211890108,0.99910955564306,5336.904122256612,2.371240132687473,341763.19337257947,6.075090090592648,0.019751436752448382,0.03832511378977173,1.0,-1.200187542079458,-0.22116359744772346,-1.8491075866065616,0.04860157966613768,5.512061504986173,2229.4356448898766,-0.07761597753124067,1230.437858798969,0.0010243900615248605,-0.23117658672411862,-0.14530486970789563,2.0200053700670826,0.00045,0.19595658465110444,0.0,0.06834014893133962,31.576606288259683,12.40336216729875,0.004703891917954383,0.00014767933386902494,7.50542077684034e-05,0.9990274036146608,6764.842293375229,2.114355601251618,371843.63077761134,2.2644998975762363e-11,6.707033520078976,0.01647559681688943,0.030453082588937204,1.0,-0.9600738941493026,0.14991094542726457,-1.4177103729972167,0.017676864862441993,0,-0.9613666164854772
"MATLAB 1-12 PM Tue, Oct 29, 2024 Run3 .csv",4.758882781680749,2231.4792159018084,0.5003051344906332,1959.53454003124,0.0,-0.4533220480969328,-0.37279111799240866,-2.894221244962728,0.0,-0.8537401727240234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1449.542881212127,0.0,0.0,0.0,0.0,0.0,0.0,-1.2023772463371638,0.0,0.0,0.0,3.4234716510019396,1130.3240258866279,-0.037807891276340155,1707.5610364783795,0.0,-0.4500788446004636,-0.36457020301929327,-2.485684410708408,0.0,-0.8047823568419212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9624838741202413,0.0,0.0,0.0,0,0.0
"MATLAB 1-14 PM Tue, Sep 10, 2024 Run10 .csv",5.988049510811789,2713.0729027229568,0.33045820354536215,1234.7686248814493,0.02409179730577441,-0.3132465631109982,-0.22968013538750098,4.201344020695133,0.004445,0.14566230319663542,0.0,-0.3989299407635113,24.90044224810656,14.494819923681902,0.1707229800441333,1.7804131322817677e-11,0.0013189330667350758,0.00022151953812114342,0.997609256221978,-700.4099695347676,3.978603670133119,828593.5774228338,42.93836893751371,0.505078123883627,0.8661716801536337,1.0,0.7954330494051307,0.1789788142901393,0.45289946996374253,0.02570553869009015,5.806306039062129,2408.459308935671,-0.07646112361527918,1088.8915590549932,0.025355068349736127,-0.31108356758290584,-0.22198553665195414,4.6588865802808686,0.003415,2.1944787016650533,0.0,0.3959666653145773,24.858890857147884,14.778743110233926,0.180949255121731,0.0010187773337796803,1.1850737279697458e-05,0.9986333229337385,980.2272683362446,3.912011406497307,721896.8399635219,3.427955817340361e-11,55.529134186161855,0.22265576370508358,0.6194235399669556,0.0994236311239193,1.03510614590882,0.09833226540891819,0.045429055748420044,0.052340508699417115,0,-0.06401381695906844
"MATLAB 1-15 PM Thu, Aug 22, 2024 Run5 .csv",6.019454854656343,2751.038240358195,0.34950598422751333,1233.450643923265,0.4476188039029502,0.05188050808939654,-0.027369152835309662,-0.9031417246390467,0.00263,0.1450647791172942,0.8,4.57644646161737,433.8665363005421,53.831582026943046,0.8823826860975847,2.329760962356695e-12,0.0008122495981550772,0.0009328749750266391,0.997058496912935,-236.50173819200177,4.608940420661343,634564.7387891067,3.068600210109099,0.07482621598013191,0.08829050680011108,1.0,-1.206756654852575,1.4831313559209973,0.7767790405502386,0.05775469511747357,5.878498256606731,1992.5582734449172,0.0511570273948202,1175.4982539131586,0.43682824572486606,0.027946638835872617,-0.008700870345933587,-0.3965929397146626,0.00317,0.19373976017202743,0.8095238095238095,0.5197754851879443,196.8091938200605,35.45341067253673,0.9095282878976171,0.0006467423241686111,0.0005736787500605838,0.9986030523906675,1544.0508763275611,3.8895194033641336,509697.66993805324,1.60740655710345e-12,4.4612178170346715,0.029692716914176277,0.022289613020563336,1.0,-0.9673038340621188,1.2501968922384026,0.3286210552517943,0.0540342390537262,1,0.19763659250890456
"MATLAB 1-16 PM Mon, Mar 11, 2024 Run7 .csv",4.889535320517122,1207.072189506606,0.16269278755113492,719.7815548255314,0.12665394683725023,-0.29685850756964505,-0.257458169898064,3.3590764828484785,0.003533333333333333,2.144467255037953,0.32978723404255317,-0.012210770828056668,0.10520864422441534,4.3265767846013,0.7936406068329751,5.1753026465601097e-14,0.0069464044257070735,0.06304090718235397,0.9299907526203285,-1337.3911250902515,4.438088875760747,22209.12951568454,11.337610082879252,2.150176160265587,0.18273376790332774,0.14691943127962084,-0.2089463591102807,0.890977795719339,-0.018576403480835335,0.002979449033737199,5.141476006633923,1322.0650845430475,-0.11518319897751325,880.2310511669583,0.0,-0.4534606188083736,-0.3688162035325761,-2.502078707321117,0.0,-0.8069991813209982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9697138140330576,0.0,0.0,0.0,0,0.0
"MATLAB 1-17 PM Tue, Sep 10, 2024 Run11 .csv",5.968856521020376,2598.534220024597,0.3391543446318617,1233.1860991820956,0.0963450457881872,-0.246967270959512,-0.12454718728351055,1.8379215460799183,0.005075,0.14386973095861189,0.3263157894736842,-0.6438752742427393,29.500221296623316,13.449113105326651,0.4576568603359611,4.0155273204746994e-11,0.0009918176835685224,0.00034621520720557554,0.9978154245426972,-472.4678280621305,3.800468182842667,855300.695499447,71.002855821061,1.052627827942372,1.4993885287197406,1.0,6.788863936632014,0.546991495613493,2.8244802009052457,0.0321660983562469,5.787063791581461,2402.265935531891,-0.05694472185867977,1089.5998042304984,0.09858462532108976,-0.2605751319518893,-0.14093153724018226,2.6424822818424687,0.00527,-0.8077381228140239,1.0,0.45273851693456624,28.55933986755394,12.364137507081946,0.5081347895923005,0.000735678499582612,5.169982043130167e-05,0.9988724861628123,1357.756801006858,3.7741305214783427,728346.730293468,8.166289824501977e-11,88.98291153144889,0.49873948231931403,0.9718564206378297,0.0,7.027876205996003,-0.9052964821095999,-0.4364633539401197,0.07321849822998056,1,-0.0453966280383336
